CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87182832;Île-Napoléon;O;N;124000;1;004+520;ILLZACH;HAUT-RHIN;116768;d9a2f17c-6667-11e3-89ff-01f464e0362d;1028728.5085999966;6749952.758699998;7.39078076846666;47.767690454655174;47.767690454655174, 7.39078076846666;47.767690454643606, 7.390780768466663;"{""coordinates"": [7.390780768466663, 47.767690454643606], ""type"": ""Point""}"
87765594;Villelaure;N;N;923000;1;070+310;VILLELAURE;VAUCLUSE;116770;29816820-dfbc-11e3-a2ff-01a464e0362d;895788.3620999977;6292806.265000001;5.428968618401086;43.70718278672987;43.70718278672987, 5.428968618401086;43.707182786706866, 5.428968618401088;"{""coordinates"": [5.428968618401088, 43.707182786706866], ""type"": ""Point""}"
87192724;Hatrize;N;O;085000;1;321+740;HATRIZE;MEURTHE-ET-MOSELLE;116771;d9b7b9b2-6667-11e3-89ff-01f464e0362d;911836.6039000005;6903101.754299998;5.906485182260786;49.19255447743192;49.19255447743192, 5.906485182260786;49.192554477411555, 5.906485182260789;"{""coordinates"": [5.906485182260789, 49.192554477411555], ""type"": ""Point""}"
87613216;Espère-Caillac;N;N;590000;2;591+588;MERCUES;LOT;116776;d9cb6544-6667-11e3-89ff-01f464e0362d;571653.4985999987;6379860.288699999;1.385349795808728;44.50599566085432;44.50599566085432, 1.3853497958087275;44.50599566083339, 1.385349795808726;"{""coordinates"": [1.385349795808726, 44.50599566083339], ""type"": ""Point""}"
87474387;Concarneau;O;N;476000;1;679+724;CONCARNEAU;FINISTERE;116777;29cfcfc0-dfbc-11e3-a2ff-01a464e0362d;183332.03059999645;6775696.094900001;-3.920653487296092;47.877753821531186;47.877753821531186, -3.9206534872960916;47.87775382151993, -3.9206534872960965;"{""coordinates"": [-3.920653487296097, 47.87775382151993], ""type"": ""Point""}"
87342717;Barlin-Hte;N;N;309000;1;229+047;HERSIN-COUPIGNY;PAS-DE-CALAIS;116781;e5442eee-6667-11e3-a7ff-01f464e0362d;673617.9042999968;7039308.878699999;2.629083404740061;50.45069359021566;50.45069359021566, 2.629083404740061;50.450693590201176, 2.6290834047400606;"{""coordinates"": [2.629083404740061, 50.450693590201176], ""type"": ""Point""}"
87387209;Prey;N;N;397000;1;032+386;PREY;EURE;116782;d97c35e2-6667-11e3-89ff-01f464e0362d;569648.243900001;6874638.606899999;1.219823612713864;48.958478369230875;48.958478369230875, 1.219823612713864;48.95847836920933, 1.2198236127138626;"{""coordinates"": [1.219823612713863, 48.95847836920933], ""type"": ""Point""}"
87781013;Villedaigne;N;N;640000;1;391+945;NEVIAN;AUDE;116783;e553ee9e-6667-11e3-a7ff-01f464e0362d;689230.2340999991;6234403.462099999;2.867562861408334;43.20876291193796;43.20876291193796, 2.867562861408334;43.20876291191377, 2.8675628614083335;"{""coordinates"": [2.867562861408333, 43.20876291191377], ""type"": ""Point""}"
87296574;Landricourt;N;N;234000;1;129+051;LANDRICOURT;AISNE;116786;e5453162-6667-11e3-a7ff-01f464e0362d;726398.9007999972;6933868.563700002;3.364313352856966;49.50361472411866;49.50361472411866, 3.3643133528569664;49.5036147240998, 3.364313352856967;"{""coordinates"": [3.364313352856967, 49.5036147240998], ""type"": ""Point""}"
87286187;La Madeleine;O;O;295000;1;005+617;LA MADELEINE;NORD;116788;29288c70-dfbc-11e3-a2ff-01a464e0362d;705020.0411000028;7062651.857999999;3.070873868541189;50.66073944230389;50.66073944230389, 3.0708738685411894;50.66073944229033, 3.0708738685411894;"{""coordinates"": [3.070873868541189, 50.66073944229033], ""type"": ""Point""}"
87172320;Douzy;N;N;204000;2;168+033;DOUZY;ARDENNES;116789;e54a4862-6667-11e3-a7ff-01f464e0362d;847078.2718999982;6954321.5744;5.036571898778221;49.67091782724026;49.67091782724026, 5.036571898778221;49.670917827222205, 5.036571898778223;"{""coordinates"": [5.036571898778223, 49.670917827222205], ""type"": ""Point""}"
87281451;Renescure;N;O;295000;1;058+389;RENESCURE;NORD;116800;d9d19624-6667-11e3-89ff-01f464e0362d;655553.4331;7070767.1708;2.37159642310651;50.7319948262166;50.7319948262166, 2.3715964231065096;50.73199482620335, 2.3715964231065088;"{""coordinates"": [2.371596423106509, 50.73199482620335], ""type"": ""Point""}"
87192252;Lesse;N;N;140000;1;121+236;LESSE;MOSELLE;116808;e54e18b8-6667-11e3-a7ff-01f464e0362d;956569.0442000031;6879710.548500001;6.505256344333511;48.9660831825788;48.9660831825788, 6.505256344333511;48.9660831825573, 6.505256344333515;"{""coordinates"": [6.505256344333515, 48.9660831825573], ""type"": ""Point""}"
87491126;Mosnac-sur-Seugne;N;N;500000;2;524+567;MOSNAC;CHARENTE-MARITIME;116811;e54a3494-6667-11e3-a7ff-01f464e0362d;424667.44430000335;6495886.882399999;-0.527182680971062;45.50709743636228;45.50709743636228, -0.5271826809710621;45.50709743634412, -0.5271826809710641;"{""coordinates"": [-0.527182680971064, 45.50709743634412], ""type"": ""Point""}"
